TradeType,CountryOfDestinationName,Tariff,YearMonth,ChapterAndDescription,StatisticalQuantity,CustomsValue
Exports,Eswatini,8102000,202604,08 - Fruit and nuts,1128.04,229807
Exports,Eswatini,8094000,202604,08 - Fruit and nuts,13840.86,207640
Exports,Eswatini,8109030,202604,08 - Fruit and nuts,172.31,10135
Exports,Eswatini,8109090,202604,08 - Fruit and nuts,699.98,50963
Exports,Eswatini,8109010,202604,08 - Fruit and nuts,159.5,8820
Exports,Eswatini,8111090,202604,08 - Fruit and nuts,76.29,12212
Exports,Eswatini,8112010,202604,08 - Fruit and nuts,55.0,783
Exports,Eswatini,8131000,202604,08 - Fruit and nuts,1.82,157
Exports,Eswatini,8132000,202604,08 - Fruit and nuts,149.14,14667
Exports,Eswatini,8133000,202604,08 - Fruit and nuts,21.82,1018
Exports,Eswatini,8135000,202604,08 - Fruit and nuts,299.09,30339
Exports,United Arab Emirates,8081000,202604,08 - Fruit and nuts,1106428.81,16705024
Exports,United Arab Emirates,8105000,202604,08 - Fruit and nuts,74442.0,4236445
Exports,Albania,8055010,202604,08 - Fruit and nuts,240312.75,4892326
Exports,Armenia,8083000,202604,08 - Fruit and nuts,20536.2,497111
Exports,Armenia,8055010,202604,08 - Fruit and nuts,95366.29,1885330
Exports,Belgium,8052110,202604,08 - Fruit and nuts,43609.5,646095
Exports,Bangladesh,8081000,202604,08 - Fruit and nuts,341011.7,4359855
Exports,United Arab Emirates,8055010,202604,08 - Fruit and nuts,2992416.6,49615884
Exports,United Arab Emirates,8054010,202604,08 - Fruit and nuts,391508.05,4792278
Exports,United Arab Emirates,8109030,202604,08 - Fruit and nuts,84823.6,2867444
Exports,United Arab Emirates,8083000,202604,08 - Fruit and nuts,372792.0,6783274
Exports,United Arab Emirates,8051010,202604,08 - Fruit and nuts,51398.0,621695
Exports,Bahrain,8081000,202604,08 - Fruit and nuts,22484.0,453361
Exports,Brazil,8081000,202604,08 - Fruit and nuts,24038.0,440160
Exports,Belarus,8052110,202604,08 - Fruit and nuts,21593.0,364440
Exports,Belarus,8055010,202604,08 - Fruit and nuts,20861.02,359831
Exports,Côte D'ivoire,8081000,202604,08 - Fruit and nuts,63927.2,837813
Exports,China,8081000,202604,08 - Fruit and nuts,23419.5,465090
Exports,Australia,8119090,202604,08 - Fruit and nuts,21600.0,2540336
Exports,Azerbaijan,8055010,202604,08 - Fruit and nuts,74361.0,1941843
Exports,Bahrain,8055010,202604,08 - Fruit and nuts,151142.0,3606725
Exports,Bahrain,8054010,202604,08 - Fruit and nuts,24862.0,348526
Exports,China,8054010,202604,08 - Fruit and nuts,585486.0,5975452
Exports,China,8055010,202604,08 - Fruit and nuts,106049.0,2287330
Exports,Lesotho,8071900,202604,08 - Fruit and nuts,3.0,120
Exports,Lesotho,8052190,202604,08 - Fruit and nuts,1200.0,2000
Exports,Spain,8054010,202604,08 - Fruit and nuts,22408.0,204339
Exports,Lesotho,8044010,202604,08 - Fruit and nuts,5.0,115
Exports,Spain,8055010,202604,08 - Fruit and nuts,339509.0,6730592
Exports,Lesotho,8051010,202604,08 - Fruit and nuts,510.0,1320
Exports,Spain,8083000,202604,08 - Fruit and nuts,170100.0,1962025
Exports,Lesotho,8051090,202604,08 - Fruit and nuts,4800.0,6800
Exports,France,8081000,202604,08 - Fruit and nuts,23226.0,432320
Exports,Lesotho,8083000,202604,08 - Fruit and nuts,10.0,500
Exports,France,8054010,202604,08 - Fruit and nuts,42123.5,552885
Exports,Lesotho,8052910,202604,08 - Fruit and nuts,1.0,126
Exports,France,8061000,202604,08 - Fruit and nuts,14016.0,504000
Exports,Lesotho,8061000,202604,08 - Fruit and nuts,53.0,1580
Exports,United Kingdom,8052210,202604,08 - Fruit and nuts,225597.95,3478860
Exports,United Kingdom,8052110,202604,08 - Fruit and nuts,1206915.2,14071956
Exports,Lesotho,8043010,202604,08 - Fruit and nuts,35.0,332
Exports,Lesotho,8052110,202604,08 - Fruit and nuts,1200.0,1600
Exports,United Kingdom,8054010,202604,08 - Fruit and nuts,203056.2,2421296
Exports,Lesotho,8081000,202604,08 - Fruit and nuts,995.0,1470
Exports,United Kingdom,8081000,202604,08 - Fruit and nuts,145164.98,2322858
Exports,Lesotho,8104000,202604,08 - Fruit and nuts,8.0,352
Exports,United Kingdom,8055010,202604,08 - Fruit and nuts,2346935.01,38815506
Exports,Lesotho,8039010,202604,08 - Fruit and nuts,130.0,1045
Exports,Ghana,8081000,202604,08 - Fruit and nuts,68226.0,1347485
Exports,Greece,8054010,202604,08 - Fruit and nuts,21033.4,253412
Exports,Spain,8081000,202604,08 - Fruit and nuts,68923.75,872910
Exports,Hong Kong,8055010,202604,08 - Fruit and nuts,537863.7,11418432
Exports,Indonesia,8081000,202604,08 - Fruit and nuts,22176.0,494978
Exports,Hong Kong,8054010,202604,08 - Fruit and nuts,69720.3,890137
Exports,India,8052110,202604,08 - Fruit and nuts,45573.0,741728
Exports,Iraq,8109030,202604,08 - Fruit and nuts,123313.6,4162663
Exports,Italy,8055010,202604,08 - Fruit and nuts,1147421.5,23303520
Exports,United Kingdom,8105000,202604,08 - Fruit and nuts,59806.0,4663290
Exports,Georgia,8055010,202604,08 - Fruit and nuts,54484.0,1024000
Exports,Georgia,8054010,202604,08 - Fruit and nuts,21436.0,239717
Exports,Greece,8055010,202604,08 - Fruit and nuts,413588.75,7458069
Exports,Greece,8083000,202604,08 - Fruit and nuts,24007.0,301119
Exports,Jordan,8055010,202604,08 - Fruit and nuts,399999.57,8486779
Exports,Kyrgyzstan,8081000,202604,08 - Fruit and nuts,24332.0,455840
Exports,Liberia,8081000,202604,08 - Fruit and nuts,55314.0,815081
Exports,Montenegro,8054010,202604,08 - Fruit and nuts,62282.0,733935
Exports,Hong Kong,8081000,202604,08 - Fruit and nuts,279020.0,3086160
Exports,India,8083000,202604,08 - Fruit and nuts,428323.46,10213297
Exports,India,8081000,202604,08 - Fruit and nuts,1929457.39,36112022
Exports,Iraq,8055010,202604,08 - Fruit and nuts,1251669.05,17108479
Exports,Italy,8054010,202604,08 - Fruit and nuts,42628.64,580317
Exports,Mauritius,8054010,202604,08 - Fruit and nuts,44064.0,540254
Exports,Botswana,8051090,202604,08 - Fruit and nuts,37500.0,194125
Exports,Botswana,8052110,202604,08 - Fruit and nuts,1000.0,8000
Exports,Malaysia,8061000,202604,08 - Fruit and nuts,50694.0,2333324
Exports,Botswana,8039010,202604,08 - Fruit and nuts,20.0,3500
Exports,Botswana,8011990,202604,08 - Fruit and nuts,50.0,4400
Exports,Nigeria,8081000,202604,08 - Fruit and nuts,302104.0,5940908
Exports,Botswana,8052190,202604,08 - Fruit and nuts,16000.0,69600
Exports,Malaysia,8054010,202604,08 - Fruit and nuts,86173.4,1100634
Exports,Botswana,8051010,202604,08 - Fruit and nuts,200.0,2250
Exports,Malaysia,8081000,202604,08 - Fruit and nuts,229198.0,4548924
Exports,Malaysia,8055010,202604,08 - Fruit and nuts,725943.32,16857520
Exports,Malaysia,8052110,202604,08 - Fruit and nuts,22814.0,428716
Exports,Kenya,8061000,202604,08 - Fruit and nuts,33961.0,335404
Exports,Japan,8054010,202604,08 - Fruit and nuts,731519.65,8935178
Exports,Japan,8140000,202604,08 - Fruit and nuts,2360.0,1465353
Exports,Japan,8119090,202604,08 - Fruit and nuts,124618.5,6503969
Exports,Kenya,8081000,202604,08 - Fruit and nuts,192489.0,2918306
Exports,Botswana,8061000,202604,08 - Fruit and nuts,3000.0,56000
Exports,Liberia,8083000,202604,08 - Fruit and nuts,10125.0,119260
Exports,Botswana,8055010,202604,08 - Fruit and nuts,1000.0,8000
Exports,Lithuania,8052110,202604,08 - Fruit and nuts,45604.5,784126
Exports,Botswana,8081000,202604,08 - Fruit and nuts,12020.0,35652
Exports,Lithuania,8054010,202604,08 - Fruit and nuts,61260.0,798780
Exports,Botswana,8062000,202604,08 - Fruit and nuts,1000.0,3000
Exports,Netherlands,8055010,202604,08 - Fruit and nuts,4598474.52,103269528
Exports,Netherlands,8052210,202604,08 - Fruit and nuts,360236.96,5307098
Exports,Botswana,8083000,202604,08 - Fruit and nuts,100.0,8000
Exports,Netherlands,8105000,202604,08 - Fruit and nuts,297720.0,18286092
Exports,Netherlands,8083000,202604,08 - Fruit and nuts,1198990.75,20165489
Exports,Netherlands,8054010,202604,08 - Fruit and nuts,789371.7,8375809
Exports,Netherlands,8081000,202604,08 - Fruit and nuts,53541.75,700541
Exports,Netherlands,8061000,202604,08 - Fruit and nuts,142426.0,5321303
Exports,Norway,8081000,202604,08 - Fruit and nuts,21462.0,473194
Exports,Norway,8083000,202604,08 - Fruit and nuts,59209.0,1328000
Exports,Oman,8081000,202604,08 - Fruit and nuts,73255.0,1176000
Exports,Oman,8055010,202604,08 - Fruit and nuts,199145.19,3837399
Exports,Portugal,8083000,202604,08 - Fruit and nuts,94993.0,1427096
Exports,Portugal,8054010,202604,08 - Fruit and nuts,401481.0,3320556
Exports,Portugal,8052210,202604,08 - Fruit and nuts,23738.8,415128
Exports,Portugal,8052110,202604,08 - Fruit and nuts,22436.6,261165
Exports,Netherlands,8051010,202604,08 - Fruit and nuts,18533.0,247604
Exports,Portugal,8105000,202604,08 - Fruit and nuts,16662.0,1002241
Exports,Portugal,8055010,202604,08 - Fruit and nuts,777131.05,12915989
Exports,Romania,8083000,202604,08 - Fruit and nuts,22500.0,333324
Exports,Russian Federation,8054010,202604,08 - Fruit and nuts,597879.48,7183095
Exports,Saudi Arabia,8052110,202604,08 - Fruit and nuts,25101.0,498439
Exports,Saudi Arabia,8109030,202604,08 - Fruit and nuts,61512.6,1842458
Exports,Sweden,8055010,202604,08 - Fruit and nuts,111590.0,2073188
Exports,Singapore,8081000,202604,08 - Fruit and nuts,44996.0,1013137
Exports,Netherlands,8044010,202604,08 - Fruit and nuts,21120.0,641745
Exports,Netherlands,8052110,202604,08 - Fruit and nuts,1161003.4,16320702
Exports,Somalia,8081000,202604,08 - Fruit and nuts,47558.0,888720
Exports,Senegal,8052110,202604,08 - Fruit and nuts,22042.0,392682
Exports,Senegal,8081000,202604,08 - Fruit and nuts,33693.0,514501
Exports,Senegal,8083000,202604,08 - Fruit and nuts,11250.0,262624
Exports,Oman,8054010,202604,08 - Fruit and nuts,7903.0,95837
Exports,Tunisia,8083000,202604,08 - Fruit and nuts,22500.0,294946
Exports,Turkey,8055010,202604,08 - Fruit and nuts,189545.0,3409784
Exports,Ukraine,8054010,202604,08 - Fruit and nuts,17292.0,192108
Exports,United States,8081000,202604,08 - Fruit and nuts,47608.01,750751
Exports,Ukraine,8052210,202604,08 - Fruit and nuts,23636.8,320877
Exports,Ukraine,8055010,202604,08 - Fruit and nuts,49586.0,1354896
Exports,Qatar,8083000,202604,08 - Fruit and nuts,24140.0,450000
Exports,Russian Federation,8083000,202604,08 - Fruit and nuts,151810.7,2754374
Exports,Russian Federation,8052110,202604,08 - Fruit and nuts,104266.18,1540728
Exports,Saudi Arabia,8083000,202604,08 - Fruit and nuts,1247667.25,22714733
Exports,Saudi Arabia,8055010,202604,08 - Fruit and nuts,2716482.51,54862468
Exports,Saudi Arabia,8081000,202604,08 - Fruit and nuts,341942.28,5697058
Exports,Saudi Arabia,8054010,202604,08 - Fruit and nuts,254994.0,3476710
Exports,Russian Federation,8055010,202604,08 - Fruit and nuts,1017269.8,20392053
Exports,Russian Federation,8081000,202604,08 - Fruit and nuts,297156.55,5161830
Exports,Russian Federation,8105000,202604,08 - Fruit and nuts,19569.0,953970
Exports,Seychelles,8052110,202604,08 - Fruit and nuts,9666.8,154872
Exports,Seychelles,8055010,202604,08 - Fruit and nuts,4833.4,97119
Exports,Seychelles,8051010,202604,08 - Fruit and nuts,7250.1,89349
Exports,Seychelles,8081000,202604,08 - Fruit and nuts,25162.0,271040
Exports,Seychelles,8054010,202604,08 - Fruit and nuts,2416.7,25777
Exports,Singapore,8055010,202604,08 - Fruit and nuts,310269.9,7031953
Exports,Singapore,8052110,202604,08 - Fruit and nuts,15094.3,279628
Exports,Singapore,8054010,202604,08 - Fruit and nuts,167868.3,2088843
Exports,Viet Nam,8081000,202604,08 - Fruit and nuts,73444.0,808500
Exports,Taiwan,8054010,202604,08 - Fruit and nuts,132950.0,1772324
Exports,United States,8119090,202604,08 - Fruit and nuts,87983.2,9790632
Exports,Mayotte,8052110,202604,08 - Fruit and nuts,61688.0,949348
Exports,Mayotte,8081000,202604,08 - Fruit and nuts,5110.0,86843
Exports,Botswana,8041090,202604,08 - Fruit and nuts,1375.0,32500
Exports,Namibia,8135000,202604,08 - Fruit and nuts,54.0,10032
Exports,Botswana,8052210,202604,08 - Fruit and nuts,12.1,576
Exports,Botswana,8012100,202604,08 - Fruit and nuts,2.0,540
Exports,Botswana,8023200,202604,08 - Fruit and nuts,3.0,600
Exports,Namibia,8135000,202604,08 - Fruit and nuts,0.96,2400
Exports,Botswana,8013200,202604,08 - Fruit and nuts,0.47,110
Exports,Namibia,8135000,202604,08 - Fruit and nuts,0.83,1200
Exports,Botswana,8062000,202604,08 - Fruit and nuts,86.7,2402
Exports,Botswana,8135000,202604,08 - Fruit and nuts,2.81,135
Exports,Namibia,8135000,202604,08 - Fruit and nuts,53.45,11322
Exports,Botswana,8021100,202604,08 - Fruit and nuts,13.43,850
Exports,Botswana,8013200,202604,08 - Fruit and nuts,18.67,1150
Exports,Botswana,8134000,202604,08 - Fruit and nuts,2.4,515
Exports,Botswana,8091000,202604,08 - Fruit and nuts,1.04,50
Exports,Botswana,8109090,202604,08 - Fruit and nuts,13.83,400
Exports,Botswana,8133000,202604,08 - Fruit and nuts,2.09,495
Exports,Botswana,8041010,202604,08 - Fruit and nuts,0.61,143
Exports,Namibia,8135000,202604,08 - Fruit and nuts,27.0,1377
Exports,Botswana,8011190,202604,08 - Fruit and nuts,11.0,2600
Exports,Botswana,8039090,202604,08 - Fruit and nuts,1.84,435
Exports,Namibia,8135000,202604,08 - Fruit and nuts,96.0,19680
Exports,Namibia,8135000,202604,08 - Fruit and nuts,0.96,1392
Exports,Zambia,8041090,202604,08 - Fruit and nuts,133.45,3668
Exports,Botswana,8135000,202604,08 - Fruit and nuts,3.09,731
Exports,Botswana,8131000,202604,08 - Fruit and nuts,70.55,2040
Exports,Namibia,8135000,202604,08 - Fruit and nuts,1.85,2688
Exports,Botswana,8025200,202604,08 - Fruit and nuts,0.67,158
Exports,Botswana,8021200,202604,08 - Fruit and nuts,2.35,555
Exports,Namibia,8135000,202604,08 - Fruit and nuts,0.6,156
Exports,Botswana,8011110,202604,08 - Fruit and nuts,224.0,13876
Exports,Angola,8112010,202604,08 - Fruit and nuts,40.0,4531
Exports,Angola,8119085,202604,08 - Fruit and nuts,65.5,5289
Exports,Angola,8111010,202604,08 - Fruit and nuts,10.0,975
Exports,Botswana,8021200,202604,08 - Fruit and nuts,493.97,47937
Exports,Botswana,8022200,202604,08 - Fruit and nuts,2.2,730
Exports,Botswana,8013100,202604,08 - Fruit and nuts,201.13,10149
Exports,Botswana,8021100,202604,08 - Fruit and nuts,183.29,9248
Exports,Botswana,8013200,202604,08 - Fruit and nuts,783.54,82891
Exports,Botswana,8031090,202604,08 - Fruit and nuts,123160.01,1930131
Exports,Botswana,8031010,202604,08 - Fruit and nuts,197681.59,2413971
Exports,Botswana,8023100,202604,08 - Fruit and nuts,35.0,5948
Exports,Botswana,8039090,202604,08 - Fruit and nuts,28288.88,491789
Exports,Botswana,8041010,202604,08 - Fruit and nuts,9118.83,156822
Exports,Botswana,8039010,202604,08 - Fruit and nuts,374115.28,5251105
Exports,Botswana,8045099,202604,08 - Fruit and nuts,1939.08,28422
Exports,Botswana,8051010,202604,08 - Fruit and nuts,459506.37,2597574
Exports,Botswana,8045019,202604,08 - Fruit and nuts,281.06,9009
Exports,Botswana,8045011,202604,08 - Fruit and nuts,4295.65,115933
Exports,Botswana,8044090,202604,08 - Fruit and nuts,1175.0,31626
Exports,Botswana,8045091,202604,08 - Fruit and nuts,139.12,26225
Exports,Botswana,8055090,202604,08 - Fruit and nuts,2444.5,63679
Exports,Botswana,8054090,202604,08 - Fruit and nuts,853.96,11482
Exports,Botswana,8055010,202604,08 - Fruit and nuts,27114.91,348450
Exports,Botswana,8054010,202604,08 - Fruit and nuts,3151.72,26800
Exports,Botswana,8051090,202604,08 - Fruit and nuts,67625.92,578071
Exports,Botswana,8059090,202604,08 - Fruit and nuts,4754.87,40290
Exports,Botswana,8059010,202604,08 - Fruit and nuts,34328.12,328055
Exports,Botswana,8083000,202604,08 - Fruit and nuts,135393.08,1413405
Exports,Botswana,8109090,202604,08 - Fruit and nuts,15127.79,353378
Exports,Botswana,8091000,202604,08 - Fruit and nuts,54.95,2180
Exports,Botswana,8109010,202604,08 - Fruit and nuts,584.77,6567
Exports,Botswana,8081000,202604,08 - Fruit and nuts,765145.74,7566731
Exports,Botswana,8072000,202604,08 - Fruit and nuts,8534.21,162452
Exports,Botswana,8084000,202604,08 - Fruit and nuts,25.0,367
Exports,Botswana,8119090,202604,08 - Fruit and nuts,745.15,33286
Exports,Botswana,8112090,202604,08 - Fruit and nuts,207.14,21300
Exports,Botswana,8111090,202604,08 - Fruit and nuts,200.0,19674
Exports,Botswana,8111010,202604,08 - Fruit and nuts,21.06,3375
Exports,Botswana,8135000,202604,08 - Fruit and nuts,10235.62,620888
Exports,Botswana,8134000,202604,08 - Fruit and nuts,7548.64,258396
Exports,Botswana,8011990,202604,08 - Fruit and nuts,8.5,968
Exports,Botswana,8011905,202604,08 - Fruit and nuts,2094.5,41460
Exports,Botswana,8011910,202604,08 - Fruit and nuts,56.7,5770
Exports,Botswana,8012200,202604,08 - Fruit and nuts,1.2,360
Exports,Botswana,8025200,202604,08 - Fruit and nuts,694.58,30259
Exports,Botswana,8026200,202604,08 - Fruit and nuts,40.87,4795
Exports,Botswana,8025100,202604,08 - Fruit and nuts,59.2,17138
Exports,Botswana,8023200,202604,08 - Fruit and nuts,69.06,10038
Exports,Botswana,8029911,202604,08 - Fruit and nuts,1.24,164
Exports,Botswana,8029990,202604,08 - Fruit and nuts,1914.79,60827
Exports,Botswana,8044010,202604,08 - Fruit and nuts,30827.37,86485
Exports,Botswana,8043090,202604,08 - Fruit and nuts,808.59,9740
Exports,Botswana,8043010,202604,08 - Fruit and nuts,25056.51,325141
Exports,Botswana,8041090,202604,08 - Fruit and nuts,1041.16,28827
Exports,Botswana,8042010,202604,08 - Fruit and nuts,20.7,1460
Exports,Botswana,8042090,202604,08 - Fruit and nuts,19.8,3784
Exports,Botswana,8052110,202604,08 - Fruit and nuts,18502.35,242815
Exports,Botswana,8052210,202604,08 - Fruit and nuts,1228.72,45587
Exports,Botswana,8052910,202604,08 - Fruit and nuts,150.0,1575
Exports,Botswana,8052190,202604,08 - Fruit and nuts,1002.49,14297
Exports,Botswana,8062000,202604,08 - Fruit and nuts,2909.36,146855
Exports,Botswana,8071900,202604,08 - Fruit and nuts,2986.45,99828
Exports,Botswana,8061000,202604,08 - Fruit and nuts,113920.69,3924346
Exports,Botswana,8071100,202604,08 - Fruit and nuts,5569.81,80388
Exports,Botswana,8103000,202604,08 - Fruit and nuts,57.0,2470
Exports,Botswana,8104000,202604,08 - Fruit and nuts,1413.07,120349
Exports,Botswana,8105000,202604,08 - Fruit and nuts,5031.19,113448
Exports,Botswana,8106000,202604,08 - Fruit and nuts,235.0,7100
Exports,Botswana,8109030,202604,08 - Fruit and nuts,604.1,24185
Exports,Botswana,8129015,202604,08 - Fruit and nuts,15.0,4505
Exports,Botswana,8133000,202604,08 - Fruit and nuts,15.2,337
Exports,Botswana,8121000,202604,08 - Fruit and nuts,47.7,366
Exports,Botswana,8131000,202604,08 - Fruit and nuts,144.4,6243
Exports,Botswana,8132000,202604,08 - Fruit and nuts,183.9,22271
Exports,Democratic Republic Of Congo,8041010,202604,08 - Fruit and nuts,389.28,11700
Exports,Democratic Republic Of Congo,8043010,202604,08 - Fruit and nuts,66.24,1573
Exports,Democratic Republic Of Congo,8044010,202604,08 - Fruit and nuts,190.9,5474
Exports,Democratic Republic Of Congo,8054010,202604,08 - Fruit and nuts,643.56,21875
Exports,Democratic Republic Of Congo,8051010,202604,08 - Fruit and nuts,23651.14,384392
Exports,Democratic Republic Of Congo,8061000,202604,08 - Fruit and nuts,33550.72,653300
Exports,Democratic Republic Of Congo,8052910,202604,08 - Fruit and nuts,539.5,17400
Exports,Democratic Republic Of Congo,8055010,202604,08 - Fruit and nuts,3126.35,89901
Exports,Democratic Republic Of Congo,8052190,202604,08 - Fruit and nuts,10052.02,150080
Exports,Democratic Republic Of Congo,8093000,202604,08 - Fruit and nuts,158.0,1804
Exports,Democratic Republic Of Congo,8101000,202604,08 - Fruit and nuts,300.0,2464
Exports,Democratic Republic Of Congo,8094000,202604,08 - Fruit and nuts,99.21,2574
Exports,Democratic Republic Of Congo,8105000,202604,08 - Fruit and nuts,1574.24,43962
Exports,Democratic Republic Of Congo,8109030,202604,08 - Fruit and nuts,85.95,2008
Exports,Democratic Republic Of Congo,8109090,202604,08 - Fruit and nuts,319.26,8880
Exports,Democratic Republic Of Congo,8052110,202604,08 - Fruit and nuts,3119.61,61030
Exports,Democratic Republic Of Congo,8045019,202604,08 - Fruit and nuts,37.9,847
Exports,Democratic Republic Of Congo,8011220,202604,08 - Fruit and nuts,80.35,2400
Exports,Democratic Republic Of Congo,8091000,202604,08 - Fruit and nuts,5.0,56
Exports,Democratic Republic Of Congo,8071900,202604,08 - Fruit and nuts,1224.34,28502
Exports,Democratic Republic Of Congo,8083000,202604,08 - Fruit and nuts,4764.7,108259
