TradeType,CountryOfDestinationName,Tariff,YearMonth,ChapterAndDescription,StatisticalQuantity,CustomsValue
Exports,Zambia,8021200,202211,08 - Fruit and nuts,158.78,35803
Exports,Zambia,8013200,202211,08 - Fruit and nuts,235.58,33779
Exports,Zambia,8011990,202211,08 - Fruit and nuts,95.59,17995
Exports,Singapore,8121000,202211,08 - Fruit and nuts,3097.0,677883
Exports,Zambia,8041090,202211,08 - Fruit and nuts,50.0,985
Exports,Zambia,8029990,202211,08 - Fruit and nuts,18.0,5575
Exports,Zambia,8045010,202211,08 - Fruit and nuts,430.0,14046
Exports,Zambia,8051090,202211,08 - Fruit and nuts,13936.0,152168
Exports,Zambia,8051010,202211,08 - Fruit and nuts,32899.0,360171
Exports,Zambia,8039090,202211,08 - Fruit and nuts,5.0,395
Exports,Zambia,8045090,202211,08 - Fruit and nuts,231.7,27280
Exports,Zambia,8052190,202211,08 - Fruit and nuts,328.0,5181
Exports,Zambia,8052110,202211,08 - Fruit and nuts,1078.0,23130
Exports,Zambia,8011110,202211,08 - Fruit and nuts,23.8,1603
Exports,"Saint Helena, Ascension an Tristan da Cunha",8109090,202211,08 - Fruit and nuts,525.0,55134
Exports,Zambia,8025200,202211,08 - Fruit and nuts,5.0,1156
Exports,Zambia,8023200,202211,08 - Fruit and nuts,19.68,1517
Exports,Zambia,8023100,202211,08 - Fruit and nuts,10.0,2023
Exports,Zambia,8043010,202211,08 - Fruit and nuts,1250.0,12226
Exports,Zambia,8072000,202211,08 - Fruit and nuts,3912.0,50004
Exports,Zambia,8083000,202211,08 - Fruit and nuts,24563.0,254369
Exports,Zambia,8044010,202211,08 - Fruit and nuts,532.0,16803
Exports,Zambia,8081000,202211,08 - Fruit and nuts,279692.0,2781393
Exports,Zambia,8091000,202211,08 - Fruit and nuts,1427.5,21958
Exports,Zambia,8093000,202211,08 - Fruit and nuts,11601.9,271346
Exports,Zambia,8109090,202211,08 - Fruit and nuts,135353.0,1151478
Exports,Zambia,8135000,202211,08 - Fruit and nuts,640.68,75893
Exports,Zambia,8052990,202211,08 - Fruit and nuts,500.0,1000
Exports,Zambia,8052290,202211,08 - Fruit and nuts,500.0,1000
Exports,Zambia,8054010,202211,08 - Fruit and nuts,628.0,7187
Exports,Thailand,8104000,202211,08 - Fruit and nuts,4205.0,367053
Exports,Zambia,8055010,202211,08 - Fruit and nuts,3455.0,27987
Exports,Zambia,8105000,202211,08 - Fruit and nuts,260.0,16602
Exports,Zambia,8109010,202211,08 - Fruit and nuts,688.0,14496
Exports,Zambia,8103000,202211,08 - Fruit and nuts,21.6,2564
Exports,Zambia,8092900,202211,08 - Fruit and nuts,2604.5,49816
Exports,Turkey,8109010,202211,08 - Fruit and nuts,1188.0,128990
Exports,Zambia,8101000,202211,08 - Fruit and nuts,54.0,4370
Exports,United Arab Emirates,8052910,202211,08 - Fruit and nuts,69.0,5793
Exports,United Arab Emirates,8102000,202211,08 - Fruit and nuts,3332.72,564204
Exports,Zambia,8094000,202211,08 - Fruit and nuts,4960.0,90741
Exports,Belgium,8029912,202211,08 - Fruit and nuts,3727.77,607719
Exports,Zambia,8059090,202211,08 - Fruit and nuts,1751.0,26517
Exports,Zambia,8059010,202211,08 - Fruit and nuts,465.0,6716
Exports,Zambia,8062000,202211,08 - Fruit and nuts,2613.4,88533
Exports,Australia,8044010,202211,08 - Fruit and nuts,20000.0,75747
Exports,Zambia,8061000,202211,08 - Fruit and nuts,12555.0,393281
Exports,Zambia,8119090,202211,08 - Fruit and nuts,102.0,8094
Exports,United Arab Emirates,8109010,202211,08 - Fruit and nuts,39105.66,2974199
Exports,Belgium,8062000,202211,08 - Fruit and nuts,31000.0,1106078
Exports,Zambia,8121000,202211,08 - Fruit and nuts,400.0,18000
Exports,United Arab Emirates,8059090,202211,08 - Fruit and nuts,911.7,55789
Exports,Zambia,8131000,202211,08 - Fruit and nuts,91.5,5440
Exports,Zambia,8132000,202211,08 - Fruit and nuts,305.6,21173
Exports,United Arab Emirates,8091000,202211,08 - Fruit and nuts,15970.5,1602299
Exports,Zambia,8134000,202211,08 - Fruit and nuts,1436.0,115359
Exports,United Arab Emirates,8092900,202211,08 - Fruit and nuts,2252.0,268800
Exports,United Arab Emirates,8061000,202211,08 - Fruit and nuts,2380.0,120964
Exports,Uganda,8054010,202211,08 - Fruit and nuts,1989.0,24604
Exports,United Arab Emirates,8134000,202211,08 - Fruit and nuts,4.19,553
Exports,United Arab Emirates,8109090,202211,08 - Fruit and nuts,40082.0,2749871
Exports,United Arab Emirates,8121000,202211,08 - Fruit and nuts,7961.0,1425101
Exports,Uganda,8055010,202211,08 - Fruit and nuts,411.0,9228
Exports,Uganda,8059090,202211,08 - Fruit and nuts,1212.0,19322
Exports,Uganda,8121000,202211,08 - Fruit and nuts,1800.0,20143
Exports,Uganda,8109090,202211,08 - Fruit and nuts,76331.0,887742
Exports,United Arab Emirates,8131000,202211,08 - Fruit and nuts,7521.0,585235
Exports,Uganda,8129090,202211,08 - Fruit and nuts,4128.0,102040
Exports,Uganda,8092100,202211,08 - Fruit and nuts,512.0,11490
Exports,United Arab Emirates,8026200,202211,08 - Fruit and nuts,5.0,50
Exports,Uganda,8109010,202211,08 - Fruit and nuts,1578.0,32183
Exports,Uganda,8091000,202211,08 - Fruit and nuts,70.0,1647
Exports,Uganda,8105000,202211,08 - Fruit and nuts,5288.0,111510
Exports,United Arab Emirates,8039010,202211,08 - Fruit and nuts,1968.0,14533
Exports,Uganda,8094000,202211,08 - Fruit and nuts,2625.0,28895
Exports,United Arab Emirates,8029990,202211,08 - Fruit and nuts,1.0,100
Exports,Uganda,8135000,202211,08 - Fruit and nuts,26.0,5664
Exports,United Arab Emirates,8043010,202211,08 - Fruit and nuts,25793.25,376483
Exports,United Arab Emirates,8093000,202211,08 - Fruit and nuts,122098.05,6003053
Exports,United Arab Emirates,8044010,202211,08 - Fruit and nuts,15896.0,1021689
Exports,United Arab Emirates,8072000,202211,08 - Fruit and nuts,7374.58,266096
Exports,United Arab Emirates,8092100,202211,08 - Fruit and nuts,8312.0,1912057
Exports,United Arab Emirates,8101000,202211,08 - Fruit and nuts,37594.98,4579023
Exports,United Arab Emirates,8104000,202211,08 - Fruit and nuts,65351.05,7207145
Exports,United Arab Emirates,8094000,202211,08 - Fruit and nuts,1055.0,70720
Exports,United States,8026200,202211,08 - Fruit and nuts,1.32,450
Exports,United States,8043010,202211,08 - Fruit and nuts,1413.0,209452
Exports,United States,8109010,202211,08 - Fruit and nuts,66698.0,2775147
Exports,United States,8062000,202211,08 - Fruit and nuts,0.26,36
Exports,Australia,8044090,202211,08 - Fruit and nuts,59.1,1034
Exports,Germany,8062000,202211,08 - Fruit and nuts,160000.0,5167031
Exports,Spain,8062000,202211,08 - Fruit and nuts,20000.0,596581
Exports,France,8044090,202211,08 - Fruit and nuts,20000.0,2091452
Exports,France,8026200,202211,08 - Fruit and nuts,0.5,37
Exports,United Kingdom,8062000,202211,08 - Fruit and nuts,124000.0,3443574
Exports,United Kingdom,8109010,202211,08 - Fruit and nuts,18558.0,464385
Exports,Belgium,8109010,202211,08 - Fruit and nuts,10226.0,539875
Exports,Bahrain,8093000,202211,08 - Fruit and nuts,8234.0,894166
Exports,Japan,8044090,202211,08 - Fruit and nuts,18000.0,2937364
Exports,Bahrain,8121000,202211,08 - Fruit and nuts,5198.0,909183
Exports,Latvia,8062000,202211,08 - Fruit and nuts,20000.0,500455
Exports,Bahrain,8101000,202211,08 - Fruit and nuts,2481.0,320766
Exports,Bahrain,8109090,202211,08 - Fruit and nuts,2457.0,197695
Exports,Democratic Republic Of Congo,8045010,202211,08 - Fruit and nuts,8.0,139
Exports,Democratic Republic Of Congo,8081000,202211,08 - Fruit and nuts,19.71,197
Exports,Democratic Republic Of Congo,8061000,202211,08 - Fruit and nuts,184.28,7327
Exports,Netherlands,8029911,202211,08 - Fruit and nuts,24000.0,2250872
Exports,Netherlands,8062000,202211,08 - Fruit and nuts,156787.5,4736051
Exports,Portugal,8062000,202211,08 - Fruit and nuts,24000.0,589984
Exports,Democratic Republic Of Congo,8045090,202211,08 - Fruit and nuts,4.48,104
Exports,Norway,8062000,202211,08 - Fruit and nuts,20000.0,631885
Exports,Norway,8026200,202211,08 - Fruit and nuts,11.84,1787
Exports,Democratic Republic Of Congo,8094000,202211,08 - Fruit and nuts,26.15,401
Exports,Democratic Republic Of Congo,8051010,202211,08 - Fruit and nuts,9.8,72
Exports,Democratic Republic Of Congo,8093000,202211,08 - Fruit and nuts,9.08,141
Exports,Democratic Republic Of Congo,8109090,202211,08 - Fruit and nuts,3286.24,212532
Exports,Botswana,8092900,202211,08 - Fruit and nuts,84.6,1488
Exports,Botswana,8052110,202211,08 - Fruit and nuts,3055.0,34465
Exports,Switzerland,8043010,202211,08 - Fruit and nuts,1055.2,102028
Exports,United States,8061000,202211,08 - Fruit and nuts,67220.0,2882794
Exports,United States,8062000,202211,08 - Fruit and nuts,367470.0,10691849
Exports,Switzerland,8109010,202211,08 - Fruit and nuts,896.4,77964
Exports,Botswana,8132000,202211,08 - Fruit and nuts,3.0,266
Exports,Switzerland,8093000,202211,08 - Fruit and nuts,558.0,17360
Exports,Switzerland,8135000,202211,08 - Fruit and nuts,75.06,9153
Exports,Switzerland,8059010,202211,08 - Fruit and nuts,110.0,3250
Exports,Switzerland,8133000,202211,08 - Fruit and nuts,1.0,175
Exports,Eswatini,8045010,202211,08 - Fruit and nuts,1430.0,4605
Exports,Eswatini,8072000,202211,08 - Fruit and nuts,5613.16,5690
Exports,Eswatini,8061000,202211,08 - Fruit and nuts,2280.0,63129
Exports,Eswatini,8011110,202211,08 - Fruit and nuts,970.0,61455
Exports,Eswatini,8039010,202211,08 - Fruit and nuts,8510.0,16740
Exports,Eswatini,8109010,202211,08 - Fruit and nuts,14450.0,41500
Exports,Germany,8059010,202211,08 - Fruit and nuts,4153.0,106200
Exports,Germany,8104000,202211,08 - Fruit and nuts,10812.0,871028
Exports,Germany,8109010,202211,08 - Fruit and nuts,153769.96,9637280
Exports,Germany,8059090,202211,08 - Fruit and nuts,80.0,7245
Exports,Germany,8062000,202211,08 - Fruit and nuts,0.4,16
Exports,Germany,8029912,202211,08 - Fruit and nuts,19.0,947
Exports,Germany,8043010,202211,08 - Fruit and nuts,1870.15,59783
Exports,Germany,8026200,202211,08 - Fruit and nuts,1.0,50
Exports,Germany,8093000,202211,08 - Fruit and nuts,11838.14,765130
Exports,Spain,8104000,202211,08 - Fruit and nuts,10440.0,957774
Exports,Spain,8062000,202211,08 - Fruit and nuts,9.5,466
Exports,Egypt,8104000,202211,08 - Fruit and nuts,270.0,40403
Exports,Ethiopia,8051010,202211,08 - Fruit and nuts,6100.0,76994
Exports,Ethiopia,8055010,202211,08 - Fruit and nuts,2938.0,39314
Exports,Ethiopia,8055090,202211,08 - Fruit and nuts,986.0,9160
Exports,Ethiopia,8061000,202211,08 - Fruit and nuts,250.0,10507
Exports,Ethiopia,8071900,202211,08 - Fruit and nuts,10052.0,182471
Exports,Ethiopia,8071100,202211,08 - Fruit and nuts,1027.0,7218
Exports,Ethiopia,8062000,202211,08 - Fruit and nuts,0.36,82
Exports,Spain,8091000,202211,08 - Fruit and nuts,2206.0,166005
Exports,Ethiopia,8043010,202211,08 - Fruit and nuts,9463.0,136294
Exports,Ethiopia,8013200,202211,08 - Fruit and nuts,25.54,5842
Exports,Ethiopia,8043090,202211,08 - Fruit and nuts,3022.0,47714
Exports,Ethiopia,8025100,202211,08 - Fruit and nuts,2.39,547
Exports,Ethiopia,8029990,202211,08 - Fruit and nuts,0.41,94
Exports,Ethiopia,8132000,202211,08 - Fruit and nuts,81.0,10541
Exports,Ethiopia,8081000,202211,08 - Fruit and nuts,1272.0,8465
Exports,Ethiopia,8083000,202211,08 - Fruit and nuts,1684.0,21941
Exports,Ethiopia,8109090,202211,08 - Fruit and nuts,546.0,15000
Exports,France,8043010,202211,08 - Fruit and nuts,27016.4,1466525
Exports,France,8109010,202211,08 - Fruit and nuts,165774.8,16305524
Exports,France,8119090,202211,08 - Fruit and nuts,9.2,100
Exports,France,8062000,202211,08 - Fruit and nuts,6.3,35
Exports,United Kingdom,8062000,202211,08 - Fruit and nuts,2.06,76
Exports,United Kingdom,8052910,202211,08 - Fruit and nuts,319.0,25648
Exports,United Kingdom,8092100,202211,08 - Fruit and nuts,13654.0,1976371
Exports,United Kingdom,8051010,202211,08 - Fruit and nuts,24513.0,2047633
Exports,United Kingdom,8092900,202211,08 - Fruit and nuts,2660.0,319200
Exports,Mauritius,8029200,202211,08 - Fruit and nuts,1.0,756
Exports,United Kingdom,8061000,202211,08 - Fruit and nuts,14119.26,1137778
Exports,United Kingdom,8093000,202211,08 - Fruit and nuts,57895.0,4753261
Exports,United Kingdom,8071900,202211,08 - Fruit and nuts,198857.0,14754268
Exports,United Kingdom,8043090,202211,08 - Fruit and nuts,1866.0,151256
Exports,United Kingdom,8029990,202211,08 - Fruit and nuts,3.0,180
Exports,United Kingdom,8026200,202211,08 - Fruit and nuts,13.0,3155
Exports,United Kingdom,8045010,202211,08 - Fruit and nuts,1948.0,158481
Exports,United Kingdom,8052110,202211,08 - Fruit and nuts,1.0,296
Exports,United Kingdom,8102000,202211,08 - Fruit and nuts,14924.64,3249468
Exports,United Kingdom,8104000,202211,08 - Fruit and nuts,101659.0,8720730
Exports,United Kingdom,8109010,202211,08 - Fruit and nuts,72209.1,7225561
Exports,United Kingdom,8109090,202211,08 - Fruit and nuts,920.0,66160
Exports,Ghana,8105000,202211,08 - Fruit and nuts,36.78,1652
Exports,Ghana,8102000,202211,08 - Fruit and nuts,21.9,984
Exports,Ghana,8104000,202211,08 - Fruit and nuts,30.05,1350
Exports,Ghana,8103000,202211,08 - Fruit and nuts,2.49,112
Exports,Ghana,8093000,202211,08 - Fruit and nuts,7.72,347
Exports,Ghana,8101000,202211,08 - Fruit and nuts,107.29,4819
Exports,Ghana,8091000,202211,08 - Fruit and nuts,11.58,520
Exports,Ghana,8092900,202211,08 - Fruit and nuts,23.77,1068
Exports,Greece,8109010,202211,08 - Fruit and nuts,94.0,13299
Exports,Greece,8052910,202211,08 - Fruit and nuts,44.98,4929
Exports,Hong Kong,8092100,202211,08 - Fruit and nuts,476.0,97055
Exports,Hong Kong,8104000,202211,08 - Fruit and nuts,28549.0,3013040
Exports,Hong Kong,8135000,202211,08 - Fruit and nuts,45.52,7910
Exports,India,8093000,202211,08 - Fruit and nuts,1450.0,139082
Exports,India,8092100,202211,08 - Fruit and nuts,1400.0,308767
Exports,Italy,8109010,202211,08 - Fruit and nuts,200.0,28200
Exports,Italy,8026200,202211,08 - Fruit and nuts,204.12,39095
Exports,Japan,8044090,202211,08 - Fruit and nuts,69.7,10971
Exports,Japan,8062000,202211,08 - Fruit and nuts,1.2,465
Exports,Kenya,8052110,202211,08 - Fruit and nuts,17929.44,134703
Exports,Kenya,8055010,202211,08 - Fruit and nuts,7531.69,50579
Exports,Kenya,8055090,202211,08 - Fruit and nuts,7920.0,75840
Exports,Kenya,8059010,202211,08 - Fruit and nuts,7862.0,58240
Exports,Kenya,8061000,202211,08 - Fruit and nuts,292237.11,2794134
Exports,Kenya,8071900,202211,08 - Fruit and nuts,343.39,7951
Exports,Kenya,8081000,202211,08 - Fruit and nuts,291181.71,1712994
Exports,Kenya,8105000,202211,08 - Fruit and nuts,8988.56,130137
Exports,Kenya,8109090,202211,08 - Fruit and nuts,40712.0,421650
Exports,Kenya,8109010,202211,08 - Fruit and nuts,7759.25,132340
Exports,Kenya,8051010,202211,08 - Fruit and nuts,173865.85,953057
Exports,Kenya,8051090,202211,08 - Fruit and nuts,37558.0,405937
Exports,Kenya,8083000,202211,08 - Fruit and nuts,44382.71,397231
Exports,Kenya,8054010,202211,08 - Fruit and nuts,8839.05,52949
Exports,Kenya,8071100,202211,08 - Fruit and nuts,874.3,14409
Exports,Kenya,8093000,202211,08 - Fruit and nuts,34471.95,106158
Exports,Kenya,8092900,202211,08 - Fruit and nuts,3759.8,22000
Exports,Kenya,8091000,202211,08 - Fruit and nuts,513.0,11167
Exports,Kenya,8094000,202211,08 - Fruit and nuts,6346.01,56570
Exports,Kenya,8101000,202211,08 - Fruit and nuts,1859.41,48494
Exports,Kenya,8092100,202211,08 - Fruit and nuts,3318.96,180650
Exports,Kenya,8121000,202211,08 - Fruit and nuts,150.0,4500
Exports,Kenya,8133000,202211,08 - Fruit and nuts,2272.0,14112
Exports,Kuwait,8093000,202211,08 - Fruit and nuts,2560.0,120464
Exports,Kuwait,8101000,202211,08 - Fruit and nuts,12370.0,1941165
Exports,Kuwait,8102000,202211,08 - Fruit and nuts,57957.88,14270568
Exports,Cambodia,8121000,202211,08 - Fruit and nuts,1125.0,206649
Exports,Cambodia,8104000,202211,08 - Fruit and nuts,838.0,76479
Exports,Cambodia,8092100,202211,08 - Fruit and nuts,3376.0,680471
Exports,Lebanon,8093000,202211,08 - Fruit and nuts,654.0,61028
Exports,Kuwait,8104000,202211,08 - Fruit and nuts,21483.62,3011383
Exports,Kuwait,8109090,202211,08 - Fruit and nuts,921.0,64611
Exports,Lithuania,8101000,202211,08 - Fruit and nuts,1142.0,79352
Exports,Mali,8091000,202211,08 - Fruit and nuts,2.0,86
Exports,Mali,8021200,202211,08 - Fruit and nuts,2.0,101
Exports,Mauritius,8026200,202211,08 - Fruit and nuts,1.0,298
Exports,Mauritius,8092100,202211,08 - Fruit and nuts,3607.85,452651
Exports,Mauritius,8072000,202211,08 - Fruit and nuts,14218.0,164673
Exports,Mauritius,8091000,202211,08 - Fruit and nuts,1754.75,73747
Exports,Mauritius,8094000,202211,08 - Fruit and nuts,432.64,919
Exports,Mauritius,8092900,202211,08 - Fruit and nuts,2190.96,216250
Exports,Mauritius,8093000,202211,08 - Fruit and nuts,10166.56,362299
Exports,Mauritius,8102000,202211,08 - Fruit and nuts,707.32,73104
Exports,Mauritius,8109010,202211,08 - Fruit and nuts,137.0,16616
Exports,Mauritius,8109090,202211,08 - Fruit and nuts,27971.0,927747
Exports,Mauritius,8101000,202211,08 - Fruit and nuts,4700.29,354946
Exports,Mauritius,8041090,202211,08 - Fruit and nuts,2312.0,130607
Exports,Mauritius,8071100,202211,08 - Fruit and nuts,1542.0,19215
Exports,Mauritius,8061000,202211,08 - Fruit and nuts,1280.0,46425
Exports,Mauritius,8044010,202211,08 - Fruit and nuts,15407.32,535362
Exports,Mauritius,8104000,202211,08 - Fruit and nuts,6301.0,547125
Exports,Mauritius,8071900,202211,08 - Fruit and nuts,4019.32,65274
Exports,Botswana,8054010,202211,08 - Fruit and nuts,30.0,424
Exports,Maldives,8121000,202211,08 - Fruit and nuts,500.0,89705
Exports,Maldives,8109010,202211,08 - Fruit and nuts,1058.0,120942
Exports,Maldives,8093000,202211,08 - Fruit and nuts,505.0,34672
Exports,Maldives,8061000,202211,08 - Fruit and nuts,11934.0,968228
Exports,Maldives,8101000,202211,08 - Fruit and nuts,270.0,22841
Exports,Botswana,8013200,202211,08 - Fruit and nuts,5.0,433
Exports,Botswana,8011110,202211,08 - Fruit and nuts,435.74,21692
Exports,Botswana,8011210,202211,08 - Fruit and nuts,499.0,10373
Exports,Botswana,8013200,202211,08 - Fruit and nuts,1357.67,156808
Exports,Botswana,8029990,202211,08 - Fruit and nuts,321.88,44398
Exports,Botswana,8029911,202211,08 - Fruit and nuts,82.0,9392
Exports,Botswana,8022100,202211,08 - Fruit and nuts,5.0,784
Exports,Botswana,8022200,202211,08 - Fruit and nuts,63.8,7390
Exports,Botswana,8021200,202211,08 - Fruit and nuts,823.24,71662
Exports,Botswana,8029912,202211,08 - Fruit and nuts,96.22,5641
Exports,Botswana,8021100,202211,08 - Fruit and nuts,659.9,75812
Exports,Botswana,8031010,202211,08 - Fruit and nuts,516963.3,4831825
Exports,Botswana,8039090,202211,08 - Fruit and nuts,2622.21,99325
Exports,Botswana,8031090,202211,08 - Fruit and nuts,26175.7,257893
Exports,Botswana,8043010,202211,08 - Fruit and nuts,53171.08,594040
Exports,Botswana,8043090,202211,08 - Fruit and nuts,6.5,1431
Exports,Botswana,8051090,202211,08 - Fruit and nuts,40722.73,516158
Exports,Botswana,8052110,202211,08 - Fruit and nuts,8148.0,124691
Exports,Botswana,8052210,202211,08 - Fruit and nuts,27.6,1208
Exports,Botswana,8091000,202211,08 - Fruit and nuts,4531.54,156076
Exports,Botswana,8092100,202211,08 - Fruit and nuts,284.47,38504
Exports,Botswana,8084000,202211,08 - Fruit and nuts,80.0,1290
Exports,Botswana,8071100,202211,08 - Fruit and nuts,304.0,2918
Exports,Botswana,8062000,202211,08 - Fruit and nuts,1282.37,56873
Exports,Botswana,8052910,202211,08 - Fruit and nuts,595.1,31520
Exports,Botswana,8061000,202211,08 - Fruit and nuts,66644.55,2553773
Exports,Botswana,8059010,202211,08 - Fruit and nuts,30235.0,146514
Exports,Botswana,8059090,202211,08 - Fruit and nuts,2524.85,53121
Exports,Botswana,8094000,202211,08 - Fruit and nuts,20209.55,532093
Exports,Botswana,8093000,202211,08 - Fruit and nuts,51757.18,1238638
Exports,Botswana,8092900,202211,08 - Fruit and nuts,2781.61,148948
Exports,Botswana,8112090,202211,08 - Fruit and nuts,296.6,20733
Exports,Botswana,8109090,202211,08 - Fruit and nuts,32502.08,728891
Exports,Botswana,8112010,202211,08 - Fruit and nuts,255.5,14842
Exports,Botswana,8133000,202211,08 - Fruit and nuts,217.5,15355
Exports,Botswana,8129090,202211,08 - Fruit and nuts,184.37,7222
Exports,Botswana,8131000,202211,08 - Fruit and nuts,179.49,11996
Exports,Botswana,8132000,202211,08 - Fruit and nuts,1097.85,56963
Exports,Botswana,8134000,202211,08 - Fruit and nuts,8094.76,345751
Exports,Botswana,8135000,202211,08 - Fruit and nuts,9107.24,644934
Exports,Botswana,8011190,202211,08 - Fruit and nuts,168.0,16264
Exports,Botswana,8011905,202211,08 - Fruit and nuts,190.0,3100
Exports,Botswana,8012100,202211,08 - Fruit and nuts,19.0,5685
Exports,Botswana,8011290,202211,08 - Fruit and nuts,155.36,8889
Exports,Botswana,8011990,202211,08 - Fruit and nuts,52.12,4352
Exports,Botswana,8012200,202211,08 - Fruit and nuts,16.0,4577
Exports,Botswana,8025100,202211,08 - Fruit and nuts,172.0,41406
Exports,Botswana,8013100,202211,08 - Fruit and nuts,25.0,11059
Exports,Botswana,8025200,202211,08 - Fruit and nuts,304.77,22998
Exports,Botswana,8041010,202211,08 - Fruit and nuts,13000.83,252815
Exports,Botswana,8026200,202211,08 - Fruit and nuts,147.5,19340
Exports,Botswana,8039010,202211,08 - Fruit and nuts,147118.0,1485284
Exports,Botswana,8029100,202211,08 - Fruit and nuts,165.0,13125
Exports,Botswana,8044010,202211,08 - Fruit and nuts,25652.12,846652
Exports,Botswana,8042090,202211,08 - Fruit and nuts,6.0,602
Exports,Botswana,8045010,202211,08 - Fruit and nuts,43964.46,785881
Exports,Botswana,8042010,202211,08 - Fruit and nuts,1475.0,240581
Exports,Botswana,8041090,202211,08 - Fruit and nuts,6517.93,139620
Exports,Botswana,8045090,202211,08 - Fruit and nuts,17186.06,133601
Exports,Botswana,8054010,202211,08 - Fruit and nuts,2794.0,41222
Exports,Botswana,8051010,202211,08 - Fruit and nuts,417865.57,3070894
Exports,Botswana,8044090,202211,08 - Fruit and nuts,1215.18,44156
Exports,Botswana,8054090,202211,08 - Fruit and nuts,75.0,1616
Exports,Botswana,8055010,202211,08 - Fruit and nuts,23777.0,320792
Exports,Botswana,8055090,202211,08 - Fruit and nuts,2.0,120
Exports,Botswana,8072000,202211,08 - Fruit and nuts,14515.05,267227
Exports,Botswana,8071900,202211,08 - Fruit and nuts,25016.25,285094
Exports,Botswana,8081000,202211,08 - Fruit and nuts,740113.39,7731583
Exports,Botswana,8083000,202211,08 - Fruit and nuts,135707.28,1579800
Exports,Botswana,8104000,202211,08 - Fruit and nuts,4564.91,233591
Exports,Botswana,8105000,202211,08 - Fruit and nuts,3836.54,262044
Exports,Botswana,8109010,202211,08 - Fruit and nuts,8045.28,408081
Exports,Botswana,8119085,202211,08 - Fruit and nuts,78.67,5891
Exports,Botswana,8121000,202211,08 - Fruit and nuts,2450.0,27930
Exports,Botswana,8119090,202211,08 - Fruit and nuts,1072.15,71476
Exports,Botswana,8140000,202211,08 - Fruit and nuts,57.0,1400
Exports,Nigeria,8044010,202211,08 - Fruit and nuts,72.0,2228
Exports,Nigeria,8104000,202211,08 - Fruit and nuts,150.0,6453
Exports,Nigeria,8091000,202211,08 - Fruit and nuts,45.0,500
Exports,Nigeria,8092900,202211,08 - Fruit and nuts,200.0,10813
Exports,Nigeria,8093000,202211,08 - Fruit and nuts,95.0,2667
Exports,Nigeria,8109090,202211,08 - Fruit and nuts,602.0,18044
Exports,Nigeria,8071900,202211,08 - Fruit and nuts,25.0,256
Exports,Nigeria,8109010,202211,08 - Fruit and nuts,14.0,363
Exports,Netherlands,8043010,202211,08 - Fruit and nuts,61796.0,3200057
Exports,Netherlands,8061000,202211,08 - Fruit and nuts,2.0,127
Exports,Netherlands,8052910,202211,08 - Fruit and nuts,11280.0,848011
Exports,Netherlands,8092100,202211,08 - Fruit and nuts,1360.0,264026
Exports,Netherlands,8134000,202211,08 - Fruit and nuts,330.0,39105
Exports,Netherlands,8109010,202211,08 - Fruit and nuts,95613.21,6189922
Exports,Netherlands,8059010,202211,08 - Fruit and nuts,3148.0,79200
Exports,Netherlands,8093000,202211,08 - Fruit and nuts,2779.91,248765
Exports,Netherlands,8029912,202211,08 - Fruit and nuts,9.5,474
Exports,Oman,8092900,202211,08 - Fruit and nuts,930.0,174398
Exports,Oman,8104000,202211,08 - Fruit and nuts,3891.5,420899
Exports,Oman,8093000,202211,08 - Fruit and nuts,7342.0,439873
Exports,Oman,8101000,202211,08 - Fruit and nuts,2298.0,342779
Exports,Qatar,8043010,202211,08 - Fruit and nuts,1781.0,26356
Exports,Russian Federation,8093000,202211,08 - Fruit and nuts,2432.0,232668
Exports,Qatar,8104000,202211,08 - Fruit and nuts,28638.6,3116751
Exports,Qatar,8109010,202211,08 - Fruit and nuts,3398.0,308730
Exports,Qatar,8109090,202211,08 - Fruit and nuts,7170.0,472532
Exports,Saudi Arabia,8093000,202211,08 - Fruit and nuts,36734.0,1483349
Exports,Saudi Arabia,8101000,202211,08 - Fruit and nuts,31556.0,4460486
Exports,Saudi Arabia,8102000,202211,08 - Fruit and nuts,21465.6,5478162
Exports,Saudi Arabia,8121000,202211,08 - Fruit and nuts,800.0,174398
Exports,Saudi Arabia,8059010,202211,08 - Fruit and nuts,1418.0,139759
Exports,Saudi Arabia,8104000,202211,08 - Fruit and nuts,76319.21,10933366
Exports,Seychelles,8043010,202211,08 - Fruit and nuts,3548.0,139897
Exports,Seychelles,8081000,202211,08 - Fruit and nuts,4437.0,84844
Exports,Seychelles,8055010,202211,08 - Fruit and nuts,3248.0,38924
Exports,Seychelles,8091000,202211,08 - Fruit and nuts,103.0,9433
Exports,Seychelles,8092100,202211,08 - Fruit and nuts,239.0,44901
Exports,Seychelles,8061000,202211,08 - Fruit and nuts,2081.0,159495
Exports,Seychelles,8071900,202211,08 - Fruit and nuts,111.0,1295
Exports,Seychelles,8092900,202211,08 - Fruit and nuts,110.0,17500
Exports,Seychelles,8093000,202211,08 - Fruit and nuts,3330.0,157403
Exports,Tanzania,8061000,202211,08 - Fruit and nuts,15050.0,131000
Exports,Tanzania,8054010,202211,08 - Fruit and nuts,384.0,3328
Exports,Tanzania,8083000,202211,08 - Fruit and nuts,2428.0,20450
Exports,Tanzania,8081000,202211,08 - Fruit and nuts,18680.0,163650
Exports,Tanzania,8092900,202211,08 - Fruit and nuts,304.0,2600
Exports,Tanzania,8109090,202211,08 - Fruit and nuts,1610.0,18700
