TradeType,CountryOfDestinationName,Tariff,YearMonth,ChapterAndDescription,StatisticalQuantity,CustomsValue
Exports,Mozambique,8052290,201906,08 - Fruit and nuts,15.0,145
Exports,Mozambique,8054090,201906,08 - Fruit and nuts,122.0,1183
Exports,Ukraine,8051010,201906,08 - Fruit and nuts,91334.0,690851
Exports,Ukraine,8054010,201906,08 - Fruit and nuts,75069.0,569043
Exports,Ukraine,8055010,201906,08 - Fruit and nuts,67527.0,827812
Exports,Oman,8051010,201906,08 - Fruit and nuts,76363.5,721990
Exports,Oman,8055010,201906,08 - Fruit and nuts,25952.0,296265
Exports,Maldives,8051010,201906,08 - Fruit and nuts,22780.0,217600
Exports,Maldives,8052110,201906,08 - Fruit and nuts,3594.0,49920
Exports,Sri Lanka,8051010,201906,08 - Fruit and nuts,186020.0,1289600
Exports,Ireland,8055010,201906,08 - Fruit and nuts,55520.0,576000
Exports,Hong Kong,8081000,201906,08 - Fruit and nuts,37681.0,633120
Exports,Hong Kong,8054010,201906,08 - Fruit and nuts,710601.36,6264215
Exports,Hong Kong,8051010,201906,08 - Fruit and nuts,2488346.87,31159812
Exports,Hong Kong,8055010,201906,08 - Fruit and nuts,515227.54,8127476
Exports,Denmark,8051010,201906,08 - Fruit and nuts,140400.0,767561
Exports,Malawi,8135000,201906,08 - Fruit and nuts,972.24,159672
Exports,Malawi,8112010,201906,08 - Fruit and nuts,36.0,2978
Exports,Malawi,8119085,201906,08 - Fruit and nuts,10.0,902
Exports,Malawi,8109090,201906,08 - Fruit and nuts,1333.27,50975
Exports,Switzerland,8026200,201906,08 - Fruit and nuts,43869.76,5130854
Exports,Malawi,8101000,201906,08 - Fruit and nuts,115.88,2313
Exports,Malawi,8103000,201906,08 - Fruit and nuts,18.0,1797
Exports,Malawi,8094000,201906,08 - Fruit and nuts,74.98,4664
Exports,Malawi,8081000,201906,08 - Fruit and nuts,52792.27,507540
Exports,Malawi,8072000,201906,08 - Fruit and nuts,393.55,13221
Exports,Malawi,8093000,201906,08 - Fruit and nuts,837.59,41676
Exports,Malawi,8054090,201906,08 - Fruit and nuts,1081.39,7534
Exports,Malawi,8054010,201906,08 - Fruit and nuts,348.0,4157
Exports,Malawi,8055010,201906,08 - Fruit and nuts,397.0,4836
Exports,Malawi,8052990,201906,08 - Fruit and nuts,325.93,4426
Exports,Malawi,8052190,201906,08 - Fruit and nuts,21.0,213
Exports,Malawi,8044010,201906,08 - Fruit and nuts,210.0,3436
Exports,Malawi,8044090,201906,08 - Fruit and nuts,142.9,3890
Exports,Malawi,8051010,201906,08 - Fruit and nuts,17744.36,80139
Exports,Malawi,8045090,201906,08 - Fruit and nuts,25.7,3993
Exports,Malawi,8031010,201906,08 - Fruit and nuts,91.5,1076
Exports,Malawi,8039090,201906,08 - Fruit and nuts,153.1,1994
Exports,Malawi,8021200,201906,08 - Fruit and nuts,35.6,8280
Exports,Malawi,8013200,201906,08 - Fruit and nuts,46.0,12343
Exports,Malawi,8011110,201906,08 - Fruit and nuts,53.4,2451
Exports,Malawi,8134000,201906,08 - Fruit and nuts,168.5,21125
Exports,Malawi,8105000,201906,08 - Fruit and nuts,734.63,32154
Exports,Malawi,8132000,201906,08 - Fruit and nuts,196.4,16828
Exports,Malawi,8133000,201906,08 - Fruit and nuts,7.5,1112
Exports,Malawi,8109010,201906,08 - Fruit and nuts,182.0,2121
Exports,Malawi,8107000,201906,08 - Fruit and nuts,99.0,2071
Exports,Malawi,8092900,201906,08 - Fruit and nuts,32.9,4107
Exports,Malawi,8084000,201906,08 - Fruit and nuts,44.0,559
Exports,Malawi,8091000,201906,08 - Fruit and nuts,21.6,2592
Exports,Malawi,8083000,201906,08 - Fruit and nuts,7146.26,87127
Exports,United Arab Emirates,8134000,201906,08 - Fruit and nuts,22.4,5410
Exports,Malawi,8071900,201906,08 - Fruit and nuts,762.82,19586
Exports,Malawi,8071100,201906,08 - Fruit and nuts,7332.23,83498
Exports,Malawi,8061000,201906,08 - Fruit and nuts,5652.64,235212
Exports,Malawi,8062000,201906,08 - Fruit and nuts,878.6,33152
Exports,Malawi,8052110,201906,08 - Fruit and nuts,336.0,5057
Exports,Malawi,8052290,201906,08 - Fruit and nuts,167.0,1681
Exports,Malawi,8051090,201906,08 - Fruit and nuts,7659.77,78843
Exports,Malawi,8041010,201906,08 - Fruit and nuts,149.2,14669
Exports,Malawi,8043090,201906,08 - Fruit and nuts,220.57,2935
Exports,Malawi,8041090,201906,08 - Fruit and nuts,69.0,13032
Exports,Malawi,8043010,201906,08 - Fruit and nuts,1265.61,4686
Exports,Malawi,8026100,201906,08 - Fruit and nuts,7.0,1656
Exports,Malawi,8029000,201906,08 - Fruit and nuts,85.35,11125
Exports,Malawi,8023100,201906,08 - Fruit and nuts,10.0,1826
Exports,Malawi,8025200,201906,08 - Fruit and nuts,15.0,3194
Exports,Malawi,8011190,201906,08 - Fruit and nuts,555.6,27771
Exports,Malawi,8012200,201906,08 - Fruit and nuts,7.4,1793
Exports,Ship/Aircraft,8109090,201906,08 - Fruit and nuts,6.0,288
Exports,Saudi Arabia,8051010,201906,08 - Fruit and nuts,5374100.26,43389945
Exports,Saudi Arabia,8052110,201906,08 - Fruit and nuts,856565.5,10650357
Exports,Saudi Arabia,8054010,201906,08 - Fruit and nuts,120550.0,817019
Exports,Russian Federation,8083000,201906,08 - Fruit and nuts,2920905.55,33179569
Exports,Qatar,8052110,201906,08 - Fruit and nuts,272335.1,3917938
Exports,Democratic Republic Of Congo,8081000,201906,08 - Fruit and nuts,24377.0,202958
Exports,Democratic Republic Of Congo,8109090,201906,08 - Fruit and nuts,6000.0,107846
Exports,Democratic Republic Of Congo,8061000,201906,08 - Fruit and nuts,550.0,4180
Exports,Democratic Republic Of Congo,8083000,201906,08 - Fruit and nuts,3660.0,9028
Exports,Democratic Republic Of Congo,8011990,201906,08 - Fruit and nuts,54.0,1300
Exports,Democratic Republic Of Congo,8051010,201906,08 - Fruit and nuts,4695.0,32075
Exports,Latvia,8055010,201906,08 - Fruit and nuts,66921.0,898215
Exports,Democratic Republic Of Congo,8059010,201906,08 - Fruit and nuts,1150.0,3850
Exports,Democratic Republic Of Congo,8062000,201906,08 - Fruit and nuts,150.0,2934
Exports,Comoros,8081000,201906,08 - Fruit and nuts,10150.0,111288
Exports,Sri Lanka,8081000,201906,08 - Fruit and nuts,449565.65,5867269
Exports,Malawi,8011110,201906,08 - Fruit and nuts,20.2,1220
Exports,Mozambique,8011110,201906,08 - Fruit and nuts,43.6,2523
Exports,Malawi,8013200,201906,08 - Fruit and nuts,10.0,1078
Exports,Kenya,8062000,201906,08 - Fruit and nuts,17500.0,739687
Exports,Ireland,8052110,201906,08 - Fruit and nuts,666102.51,7272509
Exports,Ireland,8052210,201906,08 - Fruit and nuts,66843.0,498690
Exports,Ireland,8054010,201906,08 - Fruit and nuts,123124.0,675697
Exports,Ghana,8011110,201906,08 - Fruit and nuts,80.28,5991
Exports,United Kingdom,8133000,201906,08 - Fruit and nuts,14784.0,1481602
Exports,Gabon,8051010,201906,08 - Fruit and nuts,76600.0,971910
Exports,Gabon,8052910,201906,08 - Fruit and nuts,24710.0,393256
Exports,United Kingdom,8119090,201906,08 - Fruit and nuts,42034.0,1736780
Exports,Malawi,8021200,201906,08 - Fruit and nuts,5.0,364
Exports,Denmark,8083000,201906,08 - Fruit and nuts,24600.0,211983
Exports,Denmark,8062000,201906,08 - Fruit and nuts,62880.0,3213487
Exports,Cameroon,8083000,201906,08 - Fruit and nuts,13001.37,96070
Exports,Cameroon,8081000,201906,08 - Fruit and nuts,357477.88,3110425
Exports,Switzerland,8054010,201906,08 - Fruit and nuts,606322.9,2755000
Exports,Switzerland,8131000,201906,08 - Fruit and nuts,17500.0,2023479
Exports,Switzerland,8062000,201906,08 - Fruit and nuts,35000.0,1457396
Exports,Congo,8109010,201906,08 - Fruit and nuts,569.45,8884
Exports,Congo,8101000,201906,08 - Fruit and nuts,165.66,20810
Exports,Congo,8083000,201906,08 - Fruit and nuts,8326.29,97595
Exports,Angola,8135000,201906,08 - Fruit and nuts,100.0,8680
Exports,Angola,8134000,201906,08 - Fruit and nuts,170.0,16810
Exports,United Arab Emirates,8107000,201906,08 - Fruit and nuts,17268.0,400086
Exports,United Arab Emirates,8083000,201906,08 - Fruit and nuts,791205.11,9922983
Exports,Malawi,8041090,201906,08 - Fruit and nuts,41.7,575
Exports,Mozambique,8041090,201906,08 - Fruit and nuts,41.7,575
Exports,Lesotho,8081000,201906,08 - Fruit and nuts,20054.0,83943
Exports,Lesotho,8071900,201906,08 - Fruit and nuts,70.0,1248
Exports,Malawi,8029000,201907,08 - Fruit and nuts,12.24,2882
Exports,Malawi,8011190,201906,08 - Fruit and nuts,30.12,1417
Exports,Zimbabwe,8061000,201906,08 - Fruit and nuts,8700.0,48500
Exports,Zambia,8042090,201906,08 - Fruit and nuts,15.0,1765
Exports,Zambia,8043090,201906,08 - Fruit and nuts,799.57,13023
Exports,Ukraine,8054010,201907,08 - Fruit and nuts,125572.0,1079231
Exports,Ukraine,8051010,201907,08 - Fruit and nuts,226969.0,2000025
Exports,Malawi,8055010,201907,08 - Fruit and nuts,1080.2,13190
Exports,Malawi,8055090,201907,08 - Fruit and nuts,2301.8,30136
Exports,Malawi,8059010,201907,08 - Fruit and nuts,908.5,9858
Exports,Mozambique,8109090,201907,08 - Fruit and nuts,67.5,2883
Exports,Mozambique,8132000,201907,08 - Fruit and nuts,286.4,24347
Exports,Mozambique,8109010,201907,08 - Fruit and nuts,134.5,1083
Exports,Mozambique,8105000,201907,08 - Fruit and nuts,572.0,25788
Exports,Mozambique,8133000,201907,08 - Fruit and nuts,27.5,4086
Exports,Maldives,8083000,201907,08 - Fruit and nuts,2533.0,88085
Exports,Mozambique,8052190,201907,08 - Fruit and nuts,1444.0,21126
Exports,Mozambique,8052290,201907,08 - Fruit and nuts,15.0,155
Exports,Mozambique,8052110,201907,08 - Fruit and nuts,167.0,1963
Exports,Mozambique,8051010,201907,08 - Fruit and nuts,1992.0,14555
Exports,Mozambique,8132000,201906,08 - Fruit and nuts,242.9,18521
Exports,Mozambique,8109090,201906,08 - Fruit and nuts,275.3,11919
Exports,Mozambique,8105000,201906,08 - Fruit and nuts,252.0,13304
Exports,Malawi,8059090,201906,08 - Fruit and nuts,1492.16,24985
Exports,Malawi,8059010,201906,08 - Fruit and nuts,517.1,5705
Exports,Malawi,8055090,201906,08 - Fruit and nuts,1838.48,26700
Exports,Mozambique,8051090,201907,08 - Fruit and nuts,176.0,845
Exports,Mozambique,8059010,201907,08 - Fruit and nuts,93.0,2595
Exports,Mozambique,8062000,201907,08 - Fruit and nuts,627.56,25759
Exports,Mozambique,8061000,201907,08 - Fruit and nuts,2776.0,162291
Exports,Mozambique,8081000,201907,08 - Fruit and nuts,29142.4,277705
Exports,Mozambique,8083000,201907,08 - Fruit and nuts,4656.0,50944
Exports,Mozambique,8134000,201907,08 - Fruit and nuts,63.02,6564
Exports,Mozambique,8135000,201907,08 - Fruit and nuts,278.44,14422
Exports,Mozambique,8011110,201907,08 - Fruit and nuts,160.2,7440
Exports,Mozambique,8041010,201907,08 - Fruit and nuts,95.4,8046
Exports,Mozambique,8044010,201907,08 - Fruit and nuts,126.0,2413
Exports,Mozambique,8041090,201907,08 - Fruit and nuts,20.0,360
Exports,Mozambique,8042010,201907,08 - Fruit and nuts,6.25,801
Exports,Mozambique,8055090,201907,08 - Fruit and nuts,1835.0,18730
Exports,Mozambique,8055010,201907,08 - Fruit and nuts,50.0,577
Exports,Mozambique,8054010,201907,08 - Fruit and nuts,8.0,371
Exports,Mozambique,8054090,201907,08 - Fruit and nuts,360.5,4261
Exports,Mozambique,8072000,201907,08 - Fruit and nuts,357.0,8532
Exports,Mozambique,8059090,201907,08 - Fruit and nuts,22.0,2535
Exports,Mozambique,8094000,201907,08 - Fruit and nuts,20.0,962
Exports,Mozambique,8101000,201907,08 - Fruit and nuts,421.1,36992
Exports,Mozambique,8103000,201907,08 - Fruit and nuts,10.8,1357
Exports,Lesotho,8011190,201907,08 - Fruit and nuts,3.0,192
Exports,Zambia,8043090,201907,08 - Fruit and nuts,398.73,5313
Exports,Malawi,8132000,201906,08 - Fruit and nuts,2.5,242
Exports,Congo,8081000,201906,08 - Fruit and nuts,103766.79,1216086
Exports,Zimbabwe,8061000,201907,08 - Fruit and nuts,9600.0,135600
Exports,Congo,8055010,201906,08 - Fruit and nuts,2525.27,47530
Exports,Congo,8052110,201906,08 - Fruit and nuts,15344.18,236056
Exports,Zimbabwe,8059010,201907,08 - Fruit and nuts,16415.0,92230
Exports,"Saint Helena, Ascension an Tristan da Cunha",8105000,201906,08 - Fruit and nuts,37.0,5200
Exports,"Saint Helena, Ascension an Tristan da Cunha",8119085,201906,08 - Fruit and nuts,50.0,2162
Exports,Seychelles,8051010,201906,08 - Fruit and nuts,63088.93,557300
Exports,Seychelles,8062000,201906,08 - Fruit and nuts,2175.87,52529
Exports,Seychelles,8052190,201906,08 - Fruit and nuts,10500.0,265980
Exports,Tanzania,8092900,201907,08 - Fruit and nuts,300.0,1650
Exports,Seychelles,8062000,201907,08 - Fruit and nuts,2033.35,101837
Exports,Seychelles,8054010,201907,08 - Fruit and nuts,2534.76,20715
Exports,Tanzania,8083000,201907,08 - Fruit and nuts,500.0,2040
Exports,Tanzania,8109090,201907,08 - Fruit and nuts,750.0,5550
Exports,Seychelles,8059090,201907,08 - Fruit and nuts,334.5,22021
Exports,Congo,8052110,201907,08 - Fruit and nuts,2563.77,43664
Exports,Congo,8081000,201907,08 - Fruit and nuts,125540.92,1537648
Exports,Congo,8055010,201907,08 - Fruit and nuts,4635.0,79412
Exports,Unclassified,8051010,201907,08 - Fruit and nuts,27233.0,161824
Exports,Tanzania,8093000,201907,08 - Fruit and nuts,300.0,2400
Exports,Tanzania,8055010,201907,08 - Fruit and nuts,800.0,6880
Exports,Tanzania,8061000,201907,08 - Fruit and nuts,4500.0,16250
Exports,Tanzania,8081000,201907,08 - Fruit and nuts,4800.0,15960
Exports,Tanzania,8105000,201907,08 - Fruit and nuts,600.0,6400
Exports,Tanzania,8052290,201907,08 - Fruit and nuts,200.0,1200
Exports,Lesotho,8081000,201907,08 - Fruit and nuts,33850.0,138418
Exports,Zambia,8054010,201907,08 - Fruit and nuts,300.0,950
Exports,Zambia,8052990,201907,08 - Fruit and nuts,535.67,7137
Exports,Zambia,8051090,201907,08 - Fruit and nuts,1004.87,13389
Exports,Zambia,8051010,201907,08 - Fruit and nuts,238484.55,478180
Exports,Zambia,8011290,201907,08 - Fruit and nuts,5000.0,116750
Exports,Zambia,8026200,201907,08 - Fruit and nuts,9.75,1946
Exports,Zambia,8029000,201907,08 - Fruit and nuts,15.0,3471
Exports,Zambia,8061000,201907,08 - Fruit and nuts,25650.0,282446
Exports,Zambia,8071900,201907,08 - Fruit and nuts,465.64,5507
Exports,Zambia,8083000,201907,08 - Fruit and nuts,62219.45,244123
Exports,Zambia,8081000,201907,08 - Fruit and nuts,1244909.78,7193450
Exports,Zambia,8105000,201907,08 - Fruit and nuts,830.0,26561
Exports,Zambia,8101000,201907,08 - Fruit and nuts,874.69,15477
Exports,Zambia,8094000,201907,08 - Fruit and nuts,1770.0,10887
Exports,Zambia,8103000,201907,08 - Fruit and nuts,24.3,2933
Exports,Zambia,8011905,201907,08 - Fruit and nuts,180.0,2635
Exports,Zambia,8021200,201907,08 - Fruit and nuts,4.5,1151
Exports,Zambia,8043010,201907,08 - Fruit and nuts,3054.49,16189
Exports,Zambia,8052110,201907,08 - Fruit and nuts,891.35,9466
Exports,Zambia,8052190,201907,08 - Fruit and nuts,641.83,8552
Exports,Zambia,8042010,201907,08 - Fruit and nuts,18.75,2429
Exports,Zambia,8041010,201907,08 - Fruit and nuts,500.0,2000
Exports,Zambia,8022200,201907,08 - Fruit and nuts,7.5,1527
Exports,Zambia,8055010,201907,08 - Fruit and nuts,2020.0,4712
Exports,Zambia,8059010,201907,08 - Fruit and nuts,1063695.09,3516124
Exports,Zambia,8072000,201907,08 - Fruit and nuts,810.94,6505
Exports,Zambia,8091000,201907,08 - Fruit and nuts,60.0,2013
Exports,Zambia,8119090,201907,08 - Fruit and nuts,112.0,17307
Exports,Zambia,8093000,201907,08 - Fruit and nuts,1280.0,11169
Exports,Zambia,8109010,201907,08 - Fruit and nuts,148.29,1575
Exports,Mozambique,8041090,201907,08 - Fruit and nuts,27.8,378
Exports,Zambia,8109090,201907,08 - Fruit and nuts,18243.54,149340
Exports,Ghana,8041090,201907,08 - Fruit and nuts,19.2,721
Exports,Eswatini,8052910,201907,08 - Fruit and nuts,300.0,4368
Exports,Eswatini,8052110,201907,08 - Fruit and nuts,1650.0,23104
Exports,Eswatini,8052210,201907,08 - Fruit and nuts,45.0,636
Exports,United Arab Emirates,8083000,201907,08 - Fruit and nuts,436586.5,5521834
Exports,Eswatini,8054010,201907,08 - Fruit and nuts,2247997.0,5407857
Exports,Congo,8083000,201907,08 - Fruit and nuts,13494.85,200424
Exports,Switzerland,8055090,201907,08 - Fruit and nuts,100837.39,1577843
Exports,Switzerland,8055010,201907,08 - Fruit and nuts,26080.0,163277
Exports,Cameroon,8081000,201907,08 - Fruit and nuts,366032.54,4189733
Exports,Cameroon,8083000,201907,08 - Fruit and nuts,12144.0,164794
Exports,Denmark,8081000,201907,08 - Fruit and nuts,134200.0,1390975
Exports,Malawi,8021200,201907,08 - Fruit and nuts,5.0,364
Exports,United Kingdom,8119090,201907,08 - Fruit and nuts,83118.0,3214529
Exports,Gabon,8052110,201907,08 - Fruit and nuts,8271.12,90040
Exports,Gabon,8051010,201907,08 - Fruit and nuts,50219.45,517780
Exports,United Kingdom,8109010,201907,08 - Fruit and nuts,39000.0,687821
Exports,United Kingdom,8131000,201907,08 - Fruit and nuts,45.0,4330
Exports,Ghana,8029000,201907,08 - Fruit and nuts,25.0,7169
Exports,Guinea-Bissau,8081000,201907,08 - Fruit and nuts,21462.0,329349
Exports,Zambia,8041090,201907,08 - Fruit and nuts,139.04,5406
Exports,Ireland,8055010,201907,08 - Fruit and nuts,153888.0,2221113
Exports,Ireland,8052110,201907,08 - Fruit and nuts,567529.84,6723769
Exports,Japan,8140000,201907,08 - Fruit and nuts,4410.0,86502
Exports,Kenya,8052110,201907,08 - Fruit and nuts,44900.0,509600
Exports,Malawi,8011110,201907,08 - Fruit and nuts,55.16,3127
Exports,Malawi,8013200,201907,08 - Fruit and nuts,5.0,540
Exports,Mozambique,8011110,201907,08 - Fruit and nuts,130.52,7427
Exports,Zambia,8025200,201907,08 - Fruit and nuts,10.56,2856
Exports,Zambia,8011990,201907,08 - Fruit and nuts,27.9,6160
Exports,Zambia,8021200,201907,08 - Fruit and nuts,94.6,21390
Exports,Comoros,8081000,201907,08 - Fruit and nuts,22407.75,317018
Exports,Zambia,8023200,201907,08 - Fruit and nuts,16.08,3478
Exports,Botswana,8051090,201907,08 - Fruit and nuts,8000.0,42600
Exports,Botswana,8052990,201907,08 - Fruit and nuts,1500.0,3000
Exports,Sri Lanka,8083000,201907,08 - Fruit and nuts,2250.0,42952
Exports,Comoros,8083000,201907,08 - Fruit and nuts,1179.25,16805
Exports,Democratic Republic Of Congo,8083000,201907,08 - Fruit and nuts,2070.0,5106
Exports,Democratic Republic Of Congo,8081000,201907,08 - Fruit and nuts,26196.0,339516
Exports,Latvia,8055010,201907,08 - Fruit and nuts,22976.0,299691
Exports,Mauritius,8131000,201907,08 - Fruit and nuts,9.8,562
Exports,Democratic Republic Of Congo,8051010,201907,08 - Fruit and nuts,3825.0,28555
Exports,Democratic Republic Of Congo,8059010,201907,08 - Fruit and nuts,500.0,1500
Exports,Democratic Republic Of Congo,8109090,201907,08 - Fruit and nuts,10561.0,263490
Exports,Zimbabwe,8023200,201907,08 - Fruit and nuts,5.0,957
Exports,Zimbabwe,8031090,201907,08 - Fruit and nuts,35.0,2627
Exports,Zimbabwe,8039090,201907,08 - Fruit and nuts,35.0,1461
Exports,Zimbabwe,8041090,201907,08 - Fruit and nuts,20.0,678
Exports,Zimbabwe,8041010,201907,08 - Fruit and nuts,480.0,4500
Exports,Zimbabwe,8062000,201907,08 - Fruit and nuts,50.0,1763
Exports,Zimbabwe,8071900,201907,08 - Fruit and nuts,440.0,3150
Exports,Zimbabwe,8093000,201907,08 - Fruit and nuts,6692.0,60180
Exports,Zimbabwe,8134000,201907,08 - Fruit and nuts,25.0,2465
Exports,Zimbabwe,8105000,201907,08 - Fruit and nuts,1540.0,22180
Exports,Zimbabwe,8135000,201907,08 - Fruit and nuts,975.0,35211
Exports,Zimbabwe,8133000,201907,08 - Fruit and nuts,10.0,1304
Exports,Zambia,8102000,201907,08 - Fruit and nuts,50.5,4331
Exports,Zambia,8011110,201907,08 - Fruit and nuts,369.1,17337
Exports,Zambia,8109010,201907,08 - Fruit and nuts,557.0,14447
Exports,Zambia,8101000,201907,08 - Fruit and nuts,462.5,33951
Exports,Zambia,8103000,201907,08 - Fruit and nuts,133.1,7246
Exports,Zambia,8105000,201907,08 - Fruit and nuts,1192.0,44287
Exports,Qatar,8051010,201907,08 - Fruit and nuts,537451.5,4802918
Exports,Saudi Arabia,8052110,201907,08 - Fruit and nuts,1190878.95,12957806
Exports,Saudi Arabia,8051010,201907,08 - Fruit and nuts,7324866.45,58614469
Exports,Russian Federation,8083000,201907,08 - Fruit and nuts,2122562.79,22904920
Exports,Zimbabwe,8021200,201907,08 - Fruit and nuts,85.0,11504
Exports,Zimbabwe,8011190,201907,08 - Fruit and nuts,2020.0,57031
Exports,Zimbabwe,8013200,201907,08 - Fruit and nuts,65.0,11936
Exports,Zimbabwe,8029000,201907,08 - Fruit and nuts,1040.0,60589
Exports,Zimbabwe,8026200,201907,08 - Fruit and nuts,10.0,2083
Exports,Zimbabwe,8011990,201907,08 - Fruit and nuts,10.0,947
Exports,Zimbabwe,8043010,201907,08 - Fruit and nuts,15900.0,78200
Exports,Zimbabwe,8045090,201907,08 - Fruit and nuts,133.14,7530
Exports,Zimbabwe,8055010,201907,08 - Fruit and nuts,530.0,2920
Exports,Zimbabwe,8083000,201907,08 - Fruit and nuts,11980.0,73544
Exports,Zimbabwe,8081000,201907,08 - Fruit and nuts,838160.0,4957519
Exports,Zimbabwe,8072000,201907,08 - Fruit and nuts,1920.0,11300
Exports,Zimbabwe,8094000,201907,08 - Fruit and nuts,1536.0,16960
Exports,Zimbabwe,8132000,201907,08 - Fruit and nuts,10.0,263
Exports,Zimbabwe,8131000,201907,08 - Fruit and nuts,20.0,991
Exports,Zimbabwe,8109090,201907,08 - Fruit and nuts,200.0,800
Exports,Zimbabwe,8112090,201907,08 - Fruit and nuts,78.0,5497
Exports,Zimbabwe,8041090,201907,08 - Fruit and nuts,10.0,297
Exports,Zimbabwe,8072000,201907,08 - Fruit and nuts,2800.0,28000
Exports,Zimbabwe,8083000,201907,08 - Fruit and nuts,4550.0,35000
Exports,Malawi,8013200,201907,08 - Fruit and nuts,157.2,29658
Exports,Lesotho,8029000,201907,08 - Fruit and nuts,146.0,3272
Exports,Lesotho,8011990,201907,08 - Fruit and nuts,138.0,2336
Exports,Malawi,8012200,201907,08 - Fruit and nuts,16.2,3990
Exports,Lesotho,8021100,201907,08 - Fruit and nuts,10.0,479
Exports,Malawi,8023100,201907,08 - Fruit and nuts,30.0,5476
Exports,Lesotho,8031090,201907,08 - Fruit and nuts,54.0,885
Exports,Malawi,8023200,201907,08 - Fruit and nuts,1.84,385
Exports,Lesotho,8031010,201907,08 - Fruit and nuts,15702.0,46015
Exports,Malawi,8026100,201907,08 - Fruit and nuts,80.0,14622
Exports,Malawi,8025200,201907,08 - Fruit and nuts,37.4,7872
Exports,Malawi,8022200,201907,08 - Fruit and nuts,5.84,1295
Exports,Malawi,8041090,201907,08 - Fruit and nuts,128.52,4143
Exports,Malawi,8039090,201907,08 - Fruit and nuts,35.0,2128
Exports,Malawi,8043010,201907,08 - Fruit and nuts,2700.0,6769
Exports,Malawi,8045090,201907,08 - Fruit and nuts,39.7,6223
Exports,Malawi,8051090,201907,08 - Fruit and nuts,4659.99,32708
Exports,Malawi,8051010,201907,08 - Fruit and nuts,57263.33,266649
Exports,Malawi,8052190,201907,08 - Fruit and nuts,192.82,1904
Exports,Malawi,8059090,201907,08 - Fruit and nuts,4230.69,47158
Exports,Malawi,8052910,201907,08 - Fruit and nuts,42.76,359
Exports,Malawi,8062000,201907,08 - Fruit and nuts,25331.59,3756825
Exports,Malawi,8052210,201907,08 - Fruit and nuts,3800.0,32291
Exports,Malawi,8052110,201907,08 - Fruit and nuts,400.0,3902
Exports,Malawi,8061000,201907,08 - Fruit and nuts,6214.77,405183
Exports,Malawi,8071100,201907,08 - Fruit and nuts,5553.76,104039
Exports,Malawi,8092900,201907,08 - Fruit and nuts,6.8,1591
Exports,Malawi,8091000,201907,08 - Fruit and nuts,18.0,1621
Exports,Malawi,8093000,201907,08 - Fruit and nuts,648.92,25112
Exports,Malawi,8083000,201907,08 - Fruit and nuts,12178.92,156140
Exports,Malawi,8103000,201907,08 - Fruit and nuts,80.48,4768
Exports,Malawi,8107000,201907,08 - Fruit and nuts,144.0,2547
Exports,Malawi,8105000,201907,08 - Fruit and nuts,1532.37,65074
Exports,Malawi,8132000,201907,08 - Fruit and nuts,145.0,10694
Exports,Malawi,8109010,201907,08 - Fruit and nuts,248.49,5219
Exports,Malawi,8133000,201907,08 - Fruit and nuts,32.5,4576
Exports,Malawi,8011110,201907,08 - Fruit and nuts,62.48,3166
Exports,Malawi,8021200,201907,08 - Fruit and nuts,137.54,20150
Exports,Malawi,8011190,201907,08 - Fruit and nuts,2000.0,45500
Exports,Malawi,8029000,201907,08 - Fruit and nuts,151.2,18288
Exports,Malawi,8031010,201907,08 - Fruit and nuts,835.4,9814
Exports,Malawi,8045010,201907,08 - Fruit and nuts,210.0,1454
Exports,Malawi,8044090,201907,08 - Fruit and nuts,101.03,3569
Exports,Malawi,8044010,201907,08 - Fruit and nuts,375.6,7437
Exports,Malawi,8043090,201907,08 - Fruit and nuts,408.87,3875
Exports,Malawi,8041010,201907,08 - Fruit and nuts,114.19,8893
Exports,Malawi,8052990,201907,08 - Fruit and nuts,160.34,1260
Exports,Malawi,8052290,201907,08 - Fruit and nuts,31.37,322
Exports,Malawi,8054010,201907,08 - Fruit and nuts,926.62,9230
Exports,Malawi,8054090,201907,08 - Fruit and nuts,1474.59,10825
Exports,Malawi,8072000,201907,08 - Fruit and nuts,1355.81,27211
Exports,Malawi,8071900,201907,08 - Fruit and nuts,1218.0,39261
Exports,Malawi,8101000,201907,08 - Fruit and nuts,241.88,11289
Exports,Malawi,8081000,201907,08 - Fruit and nuts,84895.46,844686
Exports,Malawi,8084000,201907,08 - Fruit and nuts,8.0,87
Exports,Malawi,8094000,201907,08 - Fruit and nuts,118.54,5454
Exports,Lesotho,8043010,201907,08 - Fruit and nuts,110.0,1700
Exports,Switzerland,8026200,201907,08 - Fruit and nuts,26776.56,7332420
Exports,Lesotho,8043090,201907,08 - Fruit and nuts,12.0,129
Exports,Lesotho,8044010,201907,08 - Fruit and nuts,205.0,4614
Exports,Malawi,8109090,201907,08 - Fruit and nuts,2550.75,481626
Exports,Lesotho,8054010,201907,08 - Fruit and nuts,120.0,400
Exports,Malawi,8112090,201907,08 - Fruit and nuts,181.55,29915
Exports,Lesotho,8055090,201907,08 - Fruit and nuts,10.0,240
Exports,Malawi,8134000,201907,08 - Fruit and nuts,429.44,41096
Exports,Lesotho,8059010,201907,08 - Fruit and nuts,120.0,4800
Exports,Malawi,8131000,201907,08 - Fruit and nuts,27.25,2546
Exports,Lesotho,8055010,201907,08 - Fruit and nuts,205.0,2300
Exports,Lesotho,8092900,201907,08 - Fruit and nuts,120.0,300
